,Unnamed: 0,player,team,minutes,born,score_intervention,score_relance,score_projection,score_duel_def,score_impact,score_discipline,score_intervention_pct,score_relance_pct,score_projection_pct,score_duel_def_pct,score_impact_pct,score_discipline_pct,z_block_pass_p90,z_block_shot_p90,z_carry_lost_pct,z_carry_prog_p90,z_challenge_att_p90,z_challenge_pct,z_degagement_p90,z_duel_pct,z_duel_play_p90,z_erreur_opp_shot_p90,z_faute_commise_p90,z_interception_p90,z_pass_long_pct,z_pass_med_pct,z_pass_prog_p90,z_pass_short_pct,z_tacle_p90,z_tacle_win_ball_pct,z_yellow_card_p90,pct_block_pass_p90,pct_block_shot_p90,pct_carry_lost_pct,pct_carry_prog_p90,pct_challenge_att_p90,pct_challenge_pct,pct_degagement_p90,pct_duel_pct,pct_duel_play_p90,pct_erreur_opp_shot_p90,pct_faute_commise_p90,pct_interception_p90,pct_pass_long_pct,pct_pass_med_pct,pct_pass_prog_p90,pct_pass_short_pct,pct_tacle_p90,pct_tacle_win_ball_pct,pct_yellow_card_p90,poste,score_finition,score_deplacement,score_dribble,score_passe,score_defense,score_finition_pct,score_deplacement_pct,score_dribble_pct,score_passe_pct,score_defense_pct,z_ballon_touche_surface_off_p90,z_carry_in_surface_p90,z_dribble_att_p90,z_dribble_pct,z_faute_won_p90,z_goals_no_pk_p90,z_offside_p90,z_pass_profondeur_defense_p90,z_pass_prog_recu_p90,z_pass_shot_p90,z_pass_surface_cmp_p90,z_passe_pct,z_shot_on_target_pct,z_xG_per_shot,z_xGot_per_shot_on_target,pct_ballon_touche_surface_off_p90,pct_carry_in_surface_p90,pct_dribble_att_p90,pct_dribble_pct,pct_faute_won_p90,pct_goals_no_pk_p90,pct_offside_p90,pct_pass_profondeur_defense_p90,pct_pass_prog_recu_p90,pct_pass_shot_p90,pct_pass_surface_cmp_p90,pct_passe_pct,pct_shot_on_target_pct,pct_xG_per_shot,pct_xGot_per_shot_on_target,score_presence,score_recuperation,score_danger,score_technique,score_presence_pct,score_recuperation_pct,score_danger_pct,score_technique_pct,z_fautes_net_pct,z_passe_att_p90,z_shots_p90,z_touch_med_p90,z_touch_off_p90,pct_fautes_net_pct,pct_passe_att_p90,pct_shots_p90,pct_touch_med_p90,pct_touch_off_p90,score_progression,score_centre,score_progression_pct,score_centre_pct,z_centre_p90,z_centre_surface_cmp_p90,z_pass_transversal_p90,pct_centre_p90,pct_centre_surface_cmp_p90,pct_pass_transversal_p90,global_raw,global_rank,global_n,global_rank_str
126,42,Johann Lepenant,Nantes,2048,2002.0,,,-0.7544814111918893,,-0.0038592764621713,,,,15.151515151515152,,57.57575757575758,,1.4625406590586183,,-1.8295205976435207,-0.3226680723665254,1.5104854001678538,-0.7438805265634052,,0.5347559581735264,-0.1530416693615732,1.0065916404526147,,-0.6850822245237623,-0.303418012216765,-0.7693957884131161,-0.6852216237356731,-0.1313948033906775,0.8143424714698404,-1.501146406027738,,90.9090909090909,,9.090909090909092,45.45454545454545,89.39393939393939,25.75757575757576,,63.63636363636363,57.57575757575758,84.84848484848484,,28.78787878787879,39.39393939393939,19.696969696969692,25.75757575757576,42.42424242424242,80.3030303030303,7.575757575757576,,milieu,,,,,,,,,,,,,0.0146776368443679,0.149444581348926,,,,,,-1.0604210238996008,-0.5033501440338618,,,,,,,60.60606060606061,55.3030303030303,,,,,,10.606060606060606,34.84848484848485,,,,,-0.2980261244925488,-0.1306452053172893,-0.4972857895760448,-0.0096344764438035,36.36363636363637,36.36363636363637,22.727272727272727,54.54545454545454,-0.3932921181984673,-1.2367174319372916,-0.4400496272150845,-1.1678463417082088,-0.1805153510218381,33.33333333333333,6.0606060606060606,37.87878787878788,10.606060606060606,46.96969696969697,,,,,,,,,,,37.12,55.0,66.0,55 / 66
127,43,Yassin Belkhdim,Angers,1523,2002.0,,,-1.224191993712425,,-1.0962430084715316,,,,3.0303030303030303,,3.0303030303030303,,0.1897879190415448,,-1.7575403657870594,-0.4590683750705013,1.9916015108146632,-0.5917471508509713,,-1.611483495466837,-0.6662821277387654,-0.0549354005014741,,0.3751300405112889,-0.564535231059423,-1.1174250094122995,-1.648674223605496,0.175596002571376,1.0055021162603446,-1.2052000626834347,,62.121212121212125,,10.606060606060606,39.39393939393939,98.48484848484848,35.60606060606061,,7.575757575757576,21.21212121212121,43.93939393939394,,65.15151515151516,28.78787878787879,13.636363636363637,4.545454545454546,53.03030303030303,87.87878787878788,12.12121212121212,,milieu,,,,,,,,,,,,,-0.8574860163326935,-2.778095232291088,,,,,,-1.1635250224186702,-1.3235329697149871,,,,,,,19.696969696969692,1.5151515151515151,,,,,,7.575757575757576,4.545454545454546,,,,,-0.298172110054073,-0.0453054275442455,-1.139046527542924,-0.8678789741385817,34.84848484848485,45.45454545454545,4.545454545454546,6.0606060606060606,-1.0109634022089926,-1.4338935659436869,-1.2116421017053456,-1.4522242750331955,-1.0314850103866438,18.181818181818183,3.0303030303030303,12.12121212121212,3.0303030303030303,13.636363636363637,,,,,,,,,,,16.16,66.0,66.0,66 / 66
128,44,Abdoulaye TourÃ©,Le Havre,2324,1994.0,,,-0.6687548949675068,,0.7544172459557571,,,,18.181818181818183,,89.39393939393939,,-0.907397611150157,,-0.2182044300287762,-0.9613025250257214,0.202899110219055,0.3716515059598335,,1.2021967989557585,0.0863807551977064,-2.471690810866398,,0.5535542643279521,1.1655240232531623,-0.7642166529798646,-0.5120241630355522,-1.3291400384897518,-0.0184007860683671,-0.6174340067480749,,19.696969696969692,,31.818181818181817,16.666666666666664,66.66666666666666,62.121212121212125,,92.42424242424242,63.63636363636363,3.0303030303030303,,68.18181818181817,87.87878787878788,21.21212121212121,30.303030303030305,7.575757575757576,51.51515151515152,31.818181818181817,,milieu,,,,,,,,,,,,,-0.3665519733428385,0.2704173009208274,,,,,,-1.2083470690751823,-0.831553503945868,,,,,,,43.93939393939394,63.63636363636363,,,,,,6.0606060606060606,21.21212121212121,,,,,-0.3132578239676859,-0.1236053267357627,-0.382203413560464,-0.625821235632405,33.33333333333333,42.42424242424242,34.84848484848485,15.151515151515152,0.9746741837138064,-0.651206131553082,0.8776388921220329,-0.4914664505690306,-0.9834884617799776,84.84848484848484,25.75757575757576,81.81818181818183,34.84848484848485,19.696969696969692,,,,,,,,,,,38.89,52.0,66.0,52 / 66
129,45,Rabby Nzingoula,Montpellier,1689,2005.0,,,-0.9170903598339436,,0.2200713507161365,,,,7.575757575757576,,69.6969696969697,,0.7211768909636066,,-1.5087946817792923,0.016047906327434,1.4642552152562431,-0.5917471508509713,,0.0154599256324865,0.1641911476324427,1.0065916404526147,,1.0921892206430006,-0.6262538464222335,-1.181316057733257,-1.6794188242733663,-1.178855076595221,1.375762595404122,0.2116005350510751,,80.3030303030303,,13.636363636363637,63.63636363636363,87.87878787878788,35.60606060606061,,46.96969696969697,66.66666666666666,84.84848484848484,,83.33333333333334,25.75757575757576,9.090909090909092,3.0303030303030303,9.090909090909092,90.9090909090909,57.57575757575758,,milieu,,,,,,,,,,,,,1.505229950112176,-0.0040977165692563,,,,,,-0.9230693562015916,-0.9898149371331652,,,,,,,93.93939393939394,45.45454545454545,,,,,,15.151515151515152,18.181818181818183,,,,,-0.3384552688784236,0.5617964182421666,-0.1377110298372227,-0.3967862113734707,31.818181818181817,84.84848484848484,50.0,24.24242424242424,0.4805629788834803,-1.256876279181255,-0.1431897761263104,-1.222744742710259,-0.4961958396105493,69.6969696969697,4.545454545454546,45.45454545454545,6.0606060606060606,37.87878787878788,,,,,,,,,,,44.7,42.0,66.0,42 / 66
130,46,Denis Zakaria,Monaco,2144,1996.0,,,-0.2164408181553319,,-0.0380204649410691,,,,43.93939393939394,,53.03030303030303,,0.0658533753404483,,0.1672193506589227,-0.2722446935534923,-1.205392819636908,2.096547090314949,,1.10708647914429,-0.5848330728760145,0.2525311538047243,,0.814023039133836,0.4000289216052581,0.8022641615634006,-0.2202498883574349,1.258425767317927,-0.8714305327224248,0.3237315928110489,,54.54545454545454,,50.0,48.48484848484848,12.12121212121212,95.45454545454544,,84.84848484848484,24.24242424242424,57.57575757575758,,77.27272727272727,69.6969696969697,78.78787878787878,50.0,90.9090909090909,19.696969696969692,62.121212121212125,,milieu,,,,,,,,,,,,,-0.0741372275650285,0.814794538994384,,,,,,-0.4720867216812417,0.5231992064765093,,,,,,,56.060606060606055,84.84848484848484,,,,,,39.39393939393939,72.72727272727273,,,,,-0.3479792613232752,0.4857449129755714,0.0723403208920494,0.7056089086571389,30.303030303030305,81.81818181818183,62.121212121212125,89.39393939393939,-0.6363148010914831,-0.1193348991556556,0.3123860263379588,0.2807899348227378,-0.540488041369323,28.78787878787879,53.03030303030303,63.63636363636363,74.24242424242425,34.84848484848485,,,,,,,,,,,60.1,19.0,66.0,19 / 66
131,47,Douglas,Nantes,2307,1997.0,,,-0.2646606104535057,,-0.0409401406532163,,,,40.909090909090914,,51.51515151515152,,1.9512240893289488,,0.9824531435320912,-1.1240253863074017,-0.6868224733727766,0.6960584736596496,,-0.4731660184129164,0.4703177742097217,1.0065916404526147,,0.392572812136545,0.7727014351347945,0.5708464693121252,-0.1459556263370956,0.2030940914874515,0.4199392959028958,0.0117147364354704,,98.48484848484848,,86.36363636363636,9.090909090909092,22.727272727272727,77.27272727272727,,37.87878787878788,84.84848484848484,84.84848484848484,,66.66666666666666,83.33333333333334,65.15151515151516,53.03030303030303,56.060606060606055,60.60606060606061,45.45454545454545,,milieu,,,,,,,,,,,,,-0.9906061342559104,0.9478645305234752,,,,,,-0.6310193844476839,-0.6420613630476404,,,,,,,12.12121212121212,87.12121212121212,,,,,,27.27272727272727,28.78787878787879,,,,,-0.3578197947435419,0.694301881492702,-0.3838505771167423,0.7002196333820921,28.78787878787879,92.42424242424242,33.33333333333333,87.87878787878788,-0.1199721777564542,-0.3048749144925533,0.7282845732842652,-0.0817619963652958,-0.7711145727016173,45.45454545454545,42.42424242424242,75.75757575757575,54.54545454545454,25.75757575757576,,,,,,,,,,,55.81,27.0,66.0,27 / 66
132,48,Junior Mwanga,Strasbourg,1248,2003.0,,,-0.5720339681035288,,-0.463365965733892,,,,22.727272727272727,,24.24242424242424,,-0.9368964693802888,,-0.2786848602912722,-0.137977505848154,-0.2129276422459885,0.4959886712803203,,1.193390287862104,-0.544084019312597,-1.5842828521324448,,-0.8496945233668409,-0.4307009576024335,1.0008552206520522,-0.7752358525178538,-0.7496569758134636,0.964242656319978,-0.3229777635720546,,16.666666666666664,,28.78787878787879,56.060606060606055,40.909090909090914,66.66666666666666,,90.9090909090909,27.27272727272727,7.575757575757576,,21.21212121212121,33.33333333333333,86.36363636363636,19.696969696969692,18.181818181818183,86.36363636363636,37.87878787878788,,milieu,,,,,,,,,,,,,0.0203287250831423,-0.5763917360824821,,,,,,-0.6461881713498944,-1.063042565907396,,,,,,,62.121212121212125,24.24242424242424,,,,,,25.75757575757576,16.666666666666664,,,,,-0.3832337400887748,-0.1298674857437771,-0.3794251233202118,-0.4680354601957543,27.27272727272727,37.87878787878788,36.36363636363637,16.666666666666664,-2.039404165751183,-0.543640571196999,0.1712015188933011,-0.3931330068233368,-1.096237653756835,1.5151515151515151,33.33333333333333,59.09090909090909,37.87878787878788,9.090909090909092,,,,,,,,,,,27.53,61.0,66.0,61 / 66
133,49,Adrien Rabiot,Marseille,2485,1995.0,,,1.068305998564268,,0.1630146455291456,,,,92.42424242424242,,66.66666666666666,,-0.8130278553338308,,0.0006121041300815,2.233891223352123,-1.559672100263786,0.7252353198399679,,0.8481750529908494,0.3760492877607467,1.0065916404526147,,-0.7568355364320084,-0.7671933710567101,-0.5113194697742431,0.5288985924451804,0.4875555609490688,-0.8001711927149272,0.3054244813400331,,22.727272727272727,,39.39393939393939,96.96969696969695,7.575757575757576,79.54545454545455,,74.24242424242425,77.27272727272727,84.84848484848484,,25.75757575757576,16.666666666666664,28.78787878787879,71.21212121212122,69.6969696969697,25.75757575757576,59.09090909090909,,milieu,,,,,,,,,,,,,0.3015869115505998,0.3091285711838361,,,,,,0.1573535514101897,0.2976425709099661,,,,,,,71.21212121212122,65.15151515151516,,,,,,68.18181818181817,65.15151515151516,,,,,-0.4321443340773143,-0.2678749566601531,0.5568606900848646,0.1049525863509132,25.75757575757576,27.27272727272727,75.75757575757575,62.121212121212125,-0.7351804041641592,0.3003779319849333,1.4708597264687029,-0.0371388339530902,1.509822074329687,24.24242424242424,71.21212121212122,95.45454545454544,57.57575757575758,92.42424242424242,,,,,,,,,,,58.33,24.0,66.0,24 / 66
134,50,Hugo Magnetti,Brest,2323,1998.0,,,-0.5969152888900854,,-0.3741394031080978,,,,21.21212121212121,,28.78787878787879,,-0.9064995658406286,,0.300080853757556,-0.7361042296987813,-0.280771571720511,-0.7410442244768347,,0.3303522006839682,-1.0943131861798552,1.0065916404526147,,-0.9057257492460786,-0.4066504010615374,-0.020401408257447,-1.1386604193006191,0.2173694409268797,-0.4809112773067787,0.0937191666367442,,21.21212121212121,,56.060606060606055,24.24242424242424,37.87878787878788,27.27272727272727,,58.333333333333336,6.0606060606060606,84.84848484848484,,18.181818181818183,34.84848484848485,45.45454545454545,12.12121212121212,57.57575757575758,39.39393939393939,53.03030303030303,,milieu,,,,,,,,,,,,,-0.8030418860440962,-0.8485803551192604,,,,,,-1.2793456720839853,-1.1942567738278445,,,,,,,22.727272727272727,16.666666666666664,,,,,,1.5151515151515151,9.090909090909092,,,,,-0.4702142580729319,-0.5880923300467151,-1.0085363219056127,-0.01033421661175,24.24242424242424,12.12121212121212,6.0606060606060606,53.03030303030303,-0.3584572238284066,-0.590581718427937,-0.7575009556665246,-0.5392894840703476,-0.812977360318497,34.84848484848485,31.818181818181817,19.696969696969692,30.303030303030305,22.727272727272727,,,,,,,,,,,24.24,63.0,66.0,63 / 66
135,51,Hicham Boudaoui,Nice,2435,1999.0,,,0.1049386376117424,,-0.1399097769121467,,,,57.57575757575758,,42.42424242424242,,0.4029593586327073,,-0.2335409569289953,0.9788099125080408,-0.3073236426910057,0.6344017421087867,,-1.0677695005446113,0.0342819965791242,0.3426468012850265,,-0.6329475457340495,-0.0541267543724166,-0.242593728871539,-0.3098033108185115,-0.2771453052280458,0.575888521567043,0.9375015931814312,,71.21212121212122,,30.303030303030305,83.33333333333334,34.84848484848485,72.72727272727273,,18.181818181818183,62.121212121212125,63.63636363636363,,31.818181818181817,50.0,37.87878787878788,40.909090909090914,37.87878787878788,71.21212121212122,84.84848484848484,,milieu,,,,,,,,,,,,,1.0433265467060595,-0.771809206160169,,,,,,-0.211997290766869,1.032246713347897,,,,,,,84.84848484848484,18.181818181818183,,,,,,54.54545454545454,87.87878787878788,,,,,-0.4826322422739793,0.3835607339511837,0.6685616391809142,-0.2006056386694288,22.727272727272727,74.24242424242425,83.33333333333334,36.36363636363637,0.6137581732290468,-0.5934556718112646,0.8106705874365691,-0.5471174123196675,-0.0157110943135641,72.72727272727273,30.303030303030305,78.78787878787878,28.78787878787879,54.54545454545454,,,,,,,,,,,52.78,33.0,66.0,33 / 66
136,52,Joris Chotard,Montpellier,1892,2001.0,,,-0.398092302644382,,-0.0790242065203103,,,,31.818181818181817,,45.45454545454545,,-0.2803304656455711,,0.7157291478681552,-0.5362669679367538,0.0515283458256431,-0.9073995077283028,,1.0495506066657476,-0.5585141809867459,0.1520960361328065,,-0.4193203101466089,0.4861507209503187,-0.5838423708115663,-0.7442334504464204,-0.7332888112715578,-0.6930385755250623,0.4080694824082946,,37.87878787878788,,77.27272727272727,33.33333333333333,56.060606060606055,19.696969696969692,,81.81818181818183,25.75757575757576,51.51515151515152,,40.909090909090914,72.72727272727273,25.75757575757576,22.727272727272727,21.21212121212121,28.78787878787879,65.15151515151516,,milieu,,,,,,,,,,,,,-1.0145969992204582,0.149444581348926,,,,,,-1.0945755297123674,-0.5129280310251157,,,,,,,10.606060606060606,55.3030303030303,,,,,,9.090909090909092,33.33333333333333,,,,,-0.5254179475661127,-0.37840387532745,-0.7516984378203488,-0.1058879687302145,21.21212121212121,24.24242424242424,13.636363636363637,45.45454545454545,-0.7281090452399327,-0.7733977464690209,-0.384693191323454,-0.8543844420549604,-1.0275979400625093,25.75757575757576,22.727272727272727,39.39393939393939,18.181818181818183,15.151515151515152,,,,,,,,,,,30.3,60.0,66.0,60 / 66
137,53,Jean-Eudes Aholou,Angers,1959,1994.0,,,-0.9208210422860872,,0.3965919830722016,,,,6.0606060606060606,,77.27272727272727,,-0.081966854449019,,-0.6086132112957541,-0.916656902589287,0.0782135736510275,-0.6655276814218923,,1.285353362725348,1.037956210053509,1.0065916404526147,,1.0233548500619667,-1.9247522327610704,0.1761904928076313,-1.1249166321277613,-0.3520796352585584,0.2615436458323003,0.4305230763919767,,43.93939393939394,,21.21212121212121,18.181818181818183,62.121212121212125,31.818181818181817,,95.45454545454544,89.39393939393939,84.84848484848484,,81.81818181818183,3.0303030303030303,48.48484848484848,13.636363636363637,33.33333333333333,56.060606060606055,66.66666666666666,,milieu,,,,,,,,,,,,,-0.3560181743469125,-0.4208553823471807,,,,,,-0.8621728599197627,-0.9854175659075992,,,,,,,46.96969696969697,31.060606060606062,,,,,,16.666666666666664,19.696969696969692,,,,,-0.5493758342969871,0.1935854072830664,-0.4599787669261757,-0.3029810234213126,19.696969696969692,65.15151515151516,27.27272727272727,30.303030303030305,-1.133533623562252,-1.0294596725790544,0.363693532469572,-0.6968814039629346,-1.0330974231315462,15.151515151515152,13.636363636363637,65.15151515151516,19.696969696969692,12.12121212121212,,,,,,,,,,,37.63,54.0,66.0,54 / 66
138,54,Andy Diouf,Lens,2225,2003.0,,,0.2869677782001186,,-0.5665157587696737,,,,72.72727272727273,,19.696969696969692,,-0.0455229075730643,,-2.537218639663506,2.894866009103291,-0.8410806084531741,-1.26462558965777,,-0.7000095972736016,0.1751718782626925,-0.4466269513434099,,-1.1192792319904603,-1.482860522448094,-1.1577793266168714,-0.2489275299174383,-0.7189377811491484,-1.1700233751110594,1.164209431156077,,46.96969696969697,,1.5151515151515151,98.48484848484848,19.696969696969692,9.848484848484848,,25.75757575757576,69.6969696969697,27.27272727272727,,13.636363636363637,9.090909090909092,10.606060606060606,45.45454545454545,22.727272727272727,10.606060606060606,89.39393939393939,,milieu,,,,,,,,,,,,,2.4433528137135707,0.1035583773733773,,,,,,0.7469150770488238,1.1990213374574663,,,,,,,96.96969696969695,50.0,,,,,,80.3030303030303,92.42424242424242,,,,,-0.6271886472877044,-0.4870483346352554,1.3980889100171068,-0.7405292408368293,18.181818181818183,19.696969696969692,96.96969696969695,10.606060606060606,-1.1747095572981123,-0.5111561531823161,1.2030664118485663,-0.5293291802276229,1.0391512732781278,12.12121212121212,34.84848484848485,87.87878787878788,31.818181818181817,84.84848484848484,,,,,,,,,,,39.65,50.0,66.0,50 / 66
139,55,Tanguy Ndombele,Nice,1131,1996.0,,,-0.5265368215445001,,-0.1752082268412325,,,,24.24242424242424,,37.87878787878788,,-0.7241384974004843,,-1.8426324216343688,0.6231031808360359,-0.8825118998569571,0.7894243814366689,,-1.7608554720938214,-0.8212868721932391,1.0065916404526147,,0.0760894398707622,0.603472973656122,-0.1337250605004753,-0.1584419472672044,0.478699650182677,0.5441086209882817,0.6056611094646968,,27.27272727272727,,7.575757575757576,78.78787878787878,16.666666666666664,84.0909090909091,,4.545454545454546,12.12121212121212,84.84848484848484,,54.54545454545454,80.3030303030303,42.42424242424242,51.51515151515152,68.18181818181817,65.15151515151516,72.72727272727273,,milieu,,,,,,,,,,,,,2.720379712547267,0.4042594587450587,,,,,,0.9261826013629224,-0.247355496944015,,,,,,,98.48484848484848,71.21212121212122,,,,,,84.84848484848484,45.45454545454545,,,,,-0.6993319526443754,0.258229010871985,0.7378024720617842,0.4718597325071995,16.666666666666664,69.6969696969697,86.36363636363636,74.24242424242425,2.056517663763363,-0.8516824661638192,-0.4479969287190375,-0.3638014919123503,-0.7281760981124633,97.72727272727272,18.181818181818183,36.36363636363637,40.909090909090914,28.78787878787879,,,,,,,,,,,51.52,38.0,66.0,38 / 66
140,56,Rassoul Ndiaye,Le Havre,1061,2001.0,,,-0.493335331721051,,0.1216937778166611,,,,25.75757575757576,,62.121212121212125,,-0.036824860408861,,0.0935826156347798,-1.1779986106411553,-0.0541723452559213,-0.8538155954388824,,-0.5834528327987637,1.123791513776427,1.0065916404526147,,-0.1504663607702584,-1.6222491827481602,-2.627669581863398,-0.6903351044727639,-1.357072583763343,0.7885556837800691,1.30621324175558,,48.48484848484848,,45.45454545454545,6.0606060606060606,53.03030303030303,22.727272727272727,,29.545454545454547,90.9090909090909,84.84848484848484,,48.48484848484848,7.575757575757576,4.545454545454546,24.24242424242424,6.0606060606060606,78.78787878787878,93.93939393939394,,milieu,,,,,,,,,,,,,-0.6926138454063965,-1.846605291587447,,,,,,-0.1474533785496145,0.0497931409699909,,,,,,,28.78787878787879,6.0606060606060606,,,,,,57.57575757575758,57.57575757575758,,,,,-0.7457126639856657,0.2107324217835294,0.0525553731278884,-1.289400999901947,15.151515151515152,66.66666666666666,60.60606060606061,4.545454545454546,-0.1752573475276798,-0.8817473896644483,1.000495575497574,-1.3012182570366275,-0.1985902274050646,42.42424242424242,15.151515151515152,86.36363636363636,4.545454545454546,45.45454545454545,,,,,,,,,,,39.14,51.0,66.0,51 / 66
141,57,Aimen Moueffek,Saint-Ã‰tienne,1039,2001.0,,,-0.7233333537901774,,-0.7081695912951256,,,,16.666666666666664,,10.606060606060606,,0.5747522206385582,,-2.5320474654975045,0.5966632914519365,-0.2550867065667721,-0.9073995077283028,,-0.8646236123319118,0.4592617418076921,-0.5494292290113673,,-1.5284027504574318,-0.7261792236763069,-0.330855506727881,-0.7893495543270819,-0.020520314492965,-0.856327550226418,-0.0948910228261864,,75.75757575757575,,3.0303030303030303,77.27272727272727,39.39393939393939,19.696969696969692,,21.21212121212121,83.33333333333334,22.727272727272727,,6.0606060606060606,18.939393939393938,34.84848484848485,18.181818181818183,46.96969696969697,22.727272727272727,42.42424242424242,,milieu,,,,,,,,,,,,,0.637673402132095,-0.1832303974738029,,,,,,-0.1144391728737667,-0.115284399403622,,,,,,,78.78787878787878,40.909090909090914,,,,,,60.60606060606061,50.0,,,,,-0.7483520803701191,-0.5624537221199561,-0.015077402054586,-0.3620429342764647,13.636363636363637,13.636363636363637,59.09090909090909,25.75757575757576,-1.719146903361157,-1.0804762044565337,-0.4682594380730504,-0.9094933300870516,-0.1685996867880595,4.545454545454546,12.12121212121212,33.33333333333333,16.666666666666664,48.48484848484848,,,,,,,,,,,23.23,64.0,66.0,64 / 66
142,58,Mahdi Camara,Brest,2659,1998.0,,,0.0449940654069161,,-0.1972467575530215,,,,54.54545454545454,,36.36363636363637,,0.7603575591495908,,-0.125553558137293,0.9313071559160164,-0.9365766546280676,-0.0143343029046333,,-0.8023852887373345,-0.2006288053462452,1.0065916404526147,,0.0829294373521831,-0.1554515882059261,0.3760931750172443,-0.7712966336440054,0.0280362509657207,0.0359461584463854,-0.5438364033787939,,81.81818181818183,,36.36363636363637,81.81818181818183,15.151515151515152,43.93939393939394,,22.727272727272727,56.060606060606055,84.84848484848484,,57.57575757575758,46.96969696969697,57.57575757575758,21.21212121212121,48.48484848484848,53.03030303030303,36.36363636363637,,milieu,,,,,,,,,,,,,0.7895738135377913,-0.2804738528219848,,,,,,-0.0890504371526147,-0.3907460352585362,,,,,,,80.3030303030303,36.36363636363637,,,,,,62.121212121212125,39.39393939393939,,,,,-0.7703174577443338,0.0642124897329464,0.4007436410596429,0.1949591250815337,12.12121212121212,51.51515151515152,69.6969696969697,65.15151515151516,0.4112738214245153,-0.6980995419444441,1.293197223111931,-0.6762761766604898,0.1455192974929466,66.66666666666666,24.24242424242424,90.9090909090909,22.727272727272727,62.121212121212125,,,,,,,,,,,48.23,40.0,66.0,40 / 66
143,59,Edimilson Fernandes,Brest,1105,1996.0,,,-0.7694329233317547,,0.3484501309036596,,,,13.636363636363637,,75.75757575757575,,-0.9288311344947802,,0.3355673930857786,-1.0892541020789586,-1.7164236756832578,0.1574090057153029,,0.7618712442730362,0.4034513261943968,-0.4564904259483599,,1.289328289683258,0.1898034011526991,0.2515753571258203,-1.050129161641222,0.3748757738435121,-2.185848004700139,2.084604499856561,,18.181818181818183,,60.60606060606061,12.12121212121212,6.0606060606060606,53.03030303030303,,71.21212121212122,80.3030303030303,25.75757575757576,,89.39393939393939,59.84848484848485,51.51515151515152,15.151515151515152,66.66666666666666,1.5151515151515151,96.96969696969695,,milieu,,,,,,,,,,,,,-1.5603803803886545,2.145494454285299,,,,,,-0.5089552639640152,-1.1664086247306549,,,,,,,3.0303030303030303,98.48484848484848,,,,,,36.36363636363637,10.606060606060606,,,,,-0.8043662035012505,0.0833325312120406,-0.9547570633958022,0.5010517120917941,10.606060606060606,53.03030303030303,7.575757575757576,78.78787878787878,-0.1199721777564542,-0.2943617484640052,-0.5832839844998846,-0.4023131863564886,-1.2739158226926168,45.45454545454545,43.93939393939394,30.303030303030305,36.36363636363637,4.545454545454546,,,,,,,,,,,39.9,49.0,66.0,49 / 66
144,60,Elisha Owusu,Auxerre,2344,1997.0,,,-1.1787417413250312,,-0.7348948525587081,,,,4.545454545454546,,7.575757575757576,,-0.0735202622677028,,-0.6409388524309632,-1.47069044275465,-0.4888076232967492,1.2601441664791453,,-0.5943314641497486,-0.2132934940546166,0.3168707857712677,,1.2508475756211783,-0.243431624104263,-0.6976647626625953,-1.1970710717316468,-0.9122327711021334,0.5677285291314094,-0.5651246458707512,,45.45454545454545,,19.696969696969692,1.5151515151515151,27.27272727272727,92.42424242424242,,27.27272727272727,54.54545454545454,60.60606060606061,,87.87878787878788,42.42424242424242,22.727272727272727,10.606060606060606,12.12121212121212,69.6969696969697,34.84848484848485,,milieu,,,,,,,,,,,,,-0.8616267799772015,-0.7184031894929751,,,,,,-0.7185728882459522,-1.199136234849019,,,,,,,18.181818181818183,19.696969696969692,,,,,,21.21212121212121,7.575757575757576,,,,,-0.8755462329737633,0.4880150726186558,-1.1439620068108467,-0.4509723123181398,9.090909090909092,83.33333333333334,3.0303030303030303,18.181818181818183,-1.3970595994717592,-1.1944250160265222,-1.7965121241712143,-0.9434060595980186,-1.4062665983828642,9.090909090909092,9.090909090909092,6.0606060606060606,13.636363636363637,1.5151515151515151,,,,,,,,,,,20.96,65.0,66.0,65 / 66
145,61,Pablo Rosario,Nice,1775,1997.0,,,-0.492629247060889,,-0.0375922855490916,,,,27.27272727272727,,54.54545454545454,,-1.7081923962201273,,0.0555816713661974,-0.6659452898094541,-1.786461613636639,0.2759118886630597,,1.10708647914429,0.2237008476642248,-0.8150485661649371,,1.1547193616244205,-0.4824096541653612,0.721393285715302,-0.3491792600910162,-0.3539955698332018,-1.1374339410064822,0.7224197981798435,,3.0303030303030303,,40.909090909090914,30.303030303030305,3.0303030303030303,60.60606060606061,,84.84848484848484,72.72727272727273,15.151515151515152,,84.84848484848484,30.303030303030305,77.27272727272727,39.39393939393939,31.818181818181817,13.636363636363637,77.27272727272727,,milieu,,,,,,,,,,,,,-0.8881243016238285,0.38427397816497,,,,,,-0.2154420136472767,-0.075723120839559,,,,,,,16.666666666666664,68.93939393939394,,,,,,51.51515151515152,54.54545454545454,,,,,-1.1012397100614555,-0.1385150577518571,-0.4424286166254548,-0.1091573052566456,7.575757575757576,34.84848484848485,28.78787878787879,43.93939393939394,-1.4435641834557895,-0.8290958347498395,-0.5904250303911552,-0.6881616817978888,-1.0109741097092837,7.575757575757576,21.21212121212121,27.27272727272727,21.21212121212121,16.666666666666664,,,,,,,,,,,32.83,58.0,66.0,58 / 66
